engagement_id,period_start,expected_hours,actual_hours,utilisation_rate
ENG-00060,2026-01-01,160.0,145.47,0.9092
ENG-00060,2026-02-01,160.0,100.6,0.6287
ENG-00060,2026-03-01,160.0,97.62,0.6101
ENG-00061,2025-10-01,160.0,117.98,0.7374
ENG-00061,2025-11-01,160.0,83.43,0.5214
ENG-00061,2025-12-01,160.0,89.17,0.5573
ENG-00061,2026-01-01,160.0,144.46,0.9029
ENG-00061,2026-02-01,160.0,97.25,0.6078
ENG-00062,2024-01-01,160.0,112.3,0.7019
ENG-00062,2024-02-01,160.0,111.25,0.6953
ENG-00062,2024-03-01,160.0,108.72,0.6795
ENG-00062,2024-04-01,160.0,98.12,0.6132
ENG-00062,2024-05-01,160.0,102.8,0.6425
ENG-00062,2024-06-01,160.0,100.23,0.6264
ENG-00062,2024-07-01,160.0,106.0,0.6625
ENG-00062,2024-08-01,160.0,117.93,0.7371
ENG-00062,2024-09-01,160.0,124.57,0.7786
ENG-00062,2024-10-01,160.0,121.37,0.7585
ENG-00062,2024-11-01,160.0,113.7,0.7106
ENG-00062,2024-12-01,160.0,100.61,0.6288
ENG-00062,2025-01-01,160.0,104.23,0.6515
ENG-00063,2025-11-01,160.0,89.92,0.562
ENG-00063,2025-12-01,160.0,82.36,0.5147
ENG-00063,2026-01-01,160.0,114.6,0.7162
ENG-00063,2026-02-01,160.0,123.0,0.7687
ENG-00063,2026-03-01,160.0,86.28,0.5392
ENG-00063,2026-04-01,160.0,100.89,0.6306
ENG-00063,2026-05-01,160.0,102.33,0.6396
ENG-00063,2026-06-01,160.0,99.5,0.6219
ENG-00063,2026-07-01,160.0,112.2,0.7012
ENG-00063,2026-08-01,160.0,97.25,0.6078
ENG-00064,2024-08-01,160.0,93.66,0.5853
ENG-00064,2024-09-01,160.0,95.95,0.5997
ENG-00064,2024-10-01,160.0,101.74,0.6359
ENG-00064,2024-11-01,160.0,130.82,0.8176
ENG-00064,2024-12-01,160.0,100.11,0.6257
ENG-00064,2025-01-01,160.0,104.07,0.6504
ENG-00064,2025-02-01,160.0,119.89,0.7493
ENG-00064,2025-03-01,160.0,110.46,0.6904
ENG-00064,2025-04-01,160.0,83.34,0.5209
ENG-00064,2025-05-01,160.0,86.76,0.5422
ENG-00064,2025-06-01,160.0,112.98,0.7061
ENG-00065,2024-06-01,160.0,106.51,0.6657
ENG-00065,2024-07-01,160.0,112.64,0.704
ENG-00065,2024-08-01,160.0,129.74,0.8109
ENG-00065,2024-09-01,160.0,110.21,0.6888
ENG-00065,2024-10-01,160.0,106.3,0.6644
ENG-00065,2024-11-01,160.0,97.03,0.6064
ENG-00065,2024-12-01,160.0,122.72,0.767
ENG-00065,2025-01-01,160.0,101.46,0.6342
ENG-00065,2025-02-01,160.0,114.43,0.7152
ENG-00065,2025-03-01,160.0,115.89,0.7243
ENG-00065,2025-04-01,160.0,107.72,0.6733
ENG-00066,2024-06-01,160.0,111.74,0.6983
ENG-00066,2024-07-01,160.0,98.12,0.6132
ENG-00066,2024-08-01,160.0,136.89,0.8556
ENG-00066,2024-09-01,160.0,79.2,0.495
ENG-00066,2024-10-01,160.0,117.62,0.7351
ENG-00066,2024-11-01,160.0,75.01,0.4688
ENG-00066,2024-12-01,160.0,104.2,0.6512
ENG-00067,2024-02-01,160.0,103.6,0.6475
ENG-00067,2024-03-01,160.0,96.73,0.6046
ENG-00067,2024-04-01,160.0,95.15,0.5947
ENG-00067,2024-05-01,160.0,132.07,0.8254
ENG-00067,2024-06-01,160.0,117.95,0.7372
ENG-00067,2024-07-01,160.0,90.51,0.5657
ENG-00067,2024-08-01,160.0,115.63,0.7227
ENG-00067,2024-09-01,160.0,138.05,0.8628
ENG-00067,2024-10-01,160.0,70.63,0.4414
ENG-00068,2026-08-01,160.0,94.08,0.588
ENG-00069,2026-05-01,160.0,120.9,0.7556
ENG-00069,2026-06-01,160.0,95.43,0.5964
ENG-00069,2026-07-01,160.0,107.12,0.6695
ENG-00069,2026-08-01,160.0,128.58,0.8036
ENG-00070,2026-04-01,160.0,118.45,0.7403
ENG-00070,2026-05-01,160.0,120.3,0.7519
ENG-00070,2026-06-01,160.0,123.02,0.7689
ENG-00070,2026-07-01,160.0,103.85,0.649
ENG-00070,2026-08-01,160.0,88.74,0.5546
ENG-00071,2025-07-01,160.0,118.71,0.7419
ENG-00071,2025-08-01,160.0,112.34,0.7021
ENG-00071,2025-09-01,160.0,130.71,0.8169
ENG-00071,2025-10-01,160.0,94.53,0.5908
ENG-00071,2025-11-01,160.0,90.14,0.5633
ENG-00071,2025-12-01,160.0,103.81,0.6488
ENG-00072,2024-04-01,160.0,72.21,0.4513
ENG-00072,2024-05-01,160.0,101.3,0.6331
ENG-00072,2024-06-01,160.0,112.76,0.7048
ENG-00072,2024-07-01,160.0,108.41,0.6776
ENG-00072,2024-08-01,160.0,115.02,0.7189
ENG-00072,2024-09-01,160.0,87.4,0.5463
ENG-00072,2024-10-01,160.0,93.39,0.5837
ENG-00072,2024-11-01,160.0,127.6,0.7975
ENG-00072,2024-12-01,160.0,107.35,0.6709
ENG-00072,2025-01-01,160.0,118.07,0.7379
ENG-00072,2025-02-01,160.0,118.64,0.7415
ENG-00072,2025-03-01,160.0,118.16,0.7385
ENG-00073,2025-05-01,160.0,105.5,0.6594
ENG-00073,2025-06-01,160.0,73.75,0.4609
ENG-00073,2025-07-01,160.0,122.72,0.767
ENG-00073,2025-08-01,160.0,101.74,0.6359
ENG-00073,2025-09-01,160.0,90.37,0.5648
ENG-00073,2025-10-01,160.0,104.63,0.654
ENG-00073,2025-11-01,160.0,116.38,0.7274
ENG-00073,2025-12-01,160.0,117.22,0.7326
ENG-00073,2026-01-01,160.0,100.35,0.6272
ENG-00073,2026-02-01,160.0,87.27,0.5454
ENG-00074,2026-03-01,160.0,111.14,0.6946
ENG-00074,2026-04-01,160.0,141.84,0.8865
ENG-00074,2026-05-01,160.0,128.22,0.8014
ENG-00074,2026-06-01,160.0,137.37,0.8586
ENG-00074,2026-07-01,160.0,118.04,0.7377
ENG-00074,2026-08-01,160.0,111.36,0.696
ENG-00075,2025-07-01,160.0,108.46,0.6779
ENG-00075,2025-08-01,160.0,127.54,0.7971
ENG-00075,2025-09-01,160.0,123.95,0.7747
ENG-00075,2025-10-01,160.0,82.0,0.5125
ENG-00075,2025-11-01,160.0,130.47,0.8155
ENG-00075,2025-12-01,160.0,100.56,0.6285
ENG-00075,2026-01-01,160.0,131.27,0.8205
ENG-00075,2026-02-01,160.0,92.0,0.575
ENG-00075,2026-03-01,160.0,123.89,0.7743
ENG-00075,2026-04-01,160.0,125.54,0.7846
ENG-00075,2026-05-01,160.0,96.4,0.6025
ENG-00075,2026-06-01,160.0,115.65,0.7228
ENG-00076,2026-02-01,160.0,121.33,0.7583
ENG-00076,2026-03-01,160.0,88.74,0.5547
ENG-00076,2026-04-01,160.0,97.56,0.6098
ENG-00076,2026-05-01,160.0,117.36,0.7335
ENG-00076,2026-06-01,160.0,97.95,0.6122
ENG-00076,2026-07-01,160.0,132.57,0.8286
ENG-00076,2026-08-01,160.0,94.1,0.5881
ENG-00077,2026-01-01,160.0,125.33,0.7833
ENG-00077,2026-02-01,160.0,103.81,0.6488
ENG-00077,2026-03-01,160.0,117.48,0.7343
ENG-00077,2026-04-01,160.0,97.73,0.6108
ENG-00077,2026-05-01,160.0,109.88,0.6868
ENG-00077,2026-06-01,160.0,121.64,0.7602
ENG-00077,2026-07-01,160.0,108.97,0.6811
ENG-00077,2026-08-01,160.0,103.82,0.6489
ENG-00078,2026-06-01,160.0,116.01,0.7251
ENG-00078,2026-07-01,160.0,84.26,0.5266
ENG-00078,2026-08-01,160.0,90.93,0.5683
ENG-00079,2025-12-01,160.0,116.76,0.7298
ENG-00079,2026-01-01,160.0,136.72,0.8545
ENG-00079,2026-02-01,160.0,102.79,0.6424
ENG-00079,2026-03-01,160.0,98.56,0.616
ENG-00079,2026-04-01,160.0,103.54,0.6471
ENG-00080,2024-06-01,160.0,68.08,0.4255
ENG-00080,2024-07-01,160.0,105.36,0.6585
ENG-00080,2024-08-01,160.0,74.14,0.4634
ENG-00080,2024-09-01,160.0,116.13,0.7258
ENG-00080,2024-10-01,160.0,75.94,0.4746
ENG-00081,2026-05-01,160.0,114.28,0.7142
ENG-00081,2026-06-01,160.0,115.29,0.7206
ENG-00081,2026-07-01,160.0,122.05,0.7628
ENG-00081,2026-08-01,160.0,161.74,1.0109
ENG-00082,2024-11-01,160.0,115.72,0.7232
ENG-00082,2024-12-01,160.0,110.0,0.6875
ENG-00082,2025-01-01,160.0,103.21,0.6451
ENG-00082,2025-02-01,160.0,95.71,0.5982
ENG-00082,2025-03-01,160.0,89.96,0.5622
ENG-00082,2025-04-01,160.0,149.28,0.933
ENG-00082,2025-05-01,160.0,77.33,0.4833
ENG-00082,2025-06-01,160.0,95.18,0.5949
ENG-00082,2025-07-01,160.0,97.08,0.6067
ENG-00082,2025-08-01,160.0,106.08,0.663
ENG-00082,2025-09-01,160.0,79.81,0.4988
ENG-00082,2025-10-01,160.0,110.73,0.692
ENG-00082,2025-11-01,160.0,136.15,0.851
ENG-00083,2026-04-01,160.0,83.24,0.5202
ENG-00083,2026-05-01,160.0,97.44,0.609
ENG-00083,2026-06-01,160.0,130.37,0.8148
ENG-00083,2026-07-01,160.0,116.94,0.7309
ENG-00083,2026-08-01,160.0,113.0,0.7062
ENG-00083,2026-09-01,160.0,73.63,0.4602
ENG-00083,2026-10-01,160.0,118.55,0.7409
ENG-00084,2024-08-01,160.0,125.41,0.7838
ENG-00084,2024-09-01,160.0,77.58,0.4849
ENG-00084,2024-10-01,160.0,103.47,0.6467
ENG-00084,2024-11-01,160.0,113.19,0.7074
ENG-00084,2024-12-01,160.0,93.11,0.5819
ENG-00084,2025-01-01,160.0,111.38,0.6961
ENG-00084,2025-02-01,160.0,101.6,0.635
ENG-00084,2025-03-01,160.0,87.91,0.5495
ENG-00084,2025-04-01,160.0,117.79,0.7362
ENG-00084,2025-05-01,160.0,121.1,0.7569
ENG-00084,2025-06-01,160.0,116.99,0.7312
ENG-00084,2025-07-01,160.0,111.62,0.6977
ENG-00085,2025-02-01,160.0,93.95,0.5872
ENG-00085,2025-03-01,160.0,95.22,0.5951
ENG-00085,2025-04-01,160.0,112.82,0.7051
ENG-00085,2025-05-01,160.0,120.86,0.7554
ENG-00085,2025-06-01,160.0,105.29,0.6581
ENG-00085,2025-07-01,160.0,109.18,0.6824
ENG-00085,2025-08-01,160.0,123.8,0.7738
ENG-00086,2024-06-01,160.0,105.0,0.6562
ENG-00086,2024-07-01,160.0,100.99,0.6312
ENG-00086,2024-08-01,160.0,113.7,0.7106
ENG-00086,2024-09-01,160.0,90.25,0.5641
ENG-00086,2024-10-01,160.0,123.66,0.7729
ENG-00086,2024-11-01,160.0,91.3,0.5706
ENG-00086,2024-12-01,160.0,88.89,0.5556
ENG-00086,2025-01-01,160.0,102.96,0.6435
ENG-00087,2025-08-01,160.0,55.0,0.3438
ENG-00087,2025-09-01,160.0,82.53,0.5158
ENG-00087,2025-10-01,160.0,97.46,0.6091
ENG-00087,2025-11-01,160.0,124.89,0.7806
ENG-00087,2025-12-01,160.0,103.75,0.6484
ENG-00087,2026-01-01,160.0,141.51,0.8844
ENG-00087,2026-02-01,160.0,110.89,0.693
ENG-00087,2026-03-01,160.0,106.35,0.6647
ENG-00087,2026-04-01,160.0,68.16,0.426
ENG-00087,2026-05-01,160.0,132.47,0.8279
ENG-00087,2026-06-01,160.0,92.0,0.575
ENG-00087,2026-07-01,160.0,109.48,0.6842
ENG-00087,2026-08-01,160.0,105.45,0.6591
ENG-00088,2024-04-01,160.0,96.01,0.6001
ENG-00088,2024-05-01,160.0,112.99,0.7062
ENG-00088,2024-06-01,160.0,102.35,0.6397
ENG-00088,2024-07-01,160.0,97.98,0.6123
ENG-00088,2024-08-01,160.0,126.67,0.7917
ENG-00088,2024-09-01,160.0,97.85,0.6116
ENG-00088,2024-10-01,160.0,100.81,0.6301
ENG-00088,2024-11-01,160.0,121.46,0.7591
ENG-00088,2024-12-01,160.0,122.19,0.7637
ENG-00088,2025-01-01,160.0,126.47,0.7904
ENG-00088,2025-02-01,160.0,119.92,0.7495
ENG-00089,2025-06-01,160.0,90.34,0.5646
ENG-00089,2025-07-01,160.0,99.43,0.6214
ENG-00089,2025-08-01,160.0,99.14,0.6196
ENG-00089,2025-09-01,160.0,104.69,0.6543
ENG-00089,2025-10-01,160.0,100.33,0.627
ENG-00090,2026-03-01,160.0,90.57,0.5661
ENG-00090,2026-04-01,160.0,111.04,0.694
ENG-00090,2026-05-01,160.0,96.03,0.6002
ENG-00090,2026-06-01,160.0,67.66,0.4229
ENG-00090,2026-07-01,160.0,115.48,0.7217
ENG-00090,2026-08-01,160.0,76.47,0.4779
ENG-00090,2026-09-01,160.0,108.24,0.6765
ENG-00090,2026-10-01,160.0,96.52,0.6032
ENG-00090,2026-11-01,160.0,84.96,0.531
ENG-00090,2026-12-01,160.0,104.37,0.6523
ENG-00091,2024-08-01,160.0,100.3,0.6269
ENG-00091,2024-09-01,160.0,126.53,0.7908
ENG-00091,2024-10-01,160.0,108.44,0.6778
ENG-00091,2024-11-01,160.0,102.93,0.6433
ENG-00091,2024-12-01,160.0,110.92,0.6932
ENG-00091,2025-01-01,160.0,106.28,0.6643
ENG-00091,2025-02-01,160.0,95.03,0.5939
ENG-00091,2025-03-01,160.0,96.93,0.6058
ENG-00091,2025-04-01,160.0,114.17,0.7136
ENG-00091,2025-05-01,160.0,143.53,0.8971
ENG-00091,2025-06-01,160.0,93.75,0.5859
ENG-00091,2025-07-01,160.0,95.16,0.5948
ENG-00091,2025-08-01,160.0,80.58,0.5036
ENG-00092,2026-07-01,160.0,102.05,0.6378
ENG-00092,2026-08-01,160.0,137.6,0.86
ENG-00092,2026-09-01,160.0,106.6,0.6663
ENG-00092,2026-10-01,160.0,123.82,0.7739
ENG-00092,2026-11-01,160.0,77.5,0.4844
ENG-00093,2025-02-01,160.0,96.23,0.6014
ENG-00093,2025-03-01,160.0,106.44,0.6652
ENG-00093,2025-04-01,160.0,116.86,0.7304
ENG-00093,2025-05-01,160.0,86.8,0.5425
ENG-00093,2025-06-01,160.0,96.99,0.6062
ENG-00093,2025-07-01,160.0,113.7,0.7106
ENG-00093,2025-08-01,160.0,107.59,0.6725
ENG-00093,2025-09-01,160.0,116.44,0.7277
ENG-00094,2024-02-01,160.0,109.91,0.6869
ENG-00094,2024-03-01,160.0,73.7,0.4606
ENG-00094,2024-04-01,160.0,100.87,0.6304
ENG-00094,2024-05-01,160.0,113.72,0.7108
ENG-00094,2024-06-01,160.0,95.1,0.5944
ENG-00094,2024-07-01,160.0,107.9,0.6744
ENG-00094,2024-08-01,160.0,102.59,0.6412
ENG-00094,2024-09-01,160.0,115.43,0.7214
ENG-00094,2024-10-01,160.0,108.05,0.6753
ENG-00094,2024-11-01,160.0,99.36,0.621
ENG-00094,2024-12-01,160.0,110.47,0.6904
ENG-00095,2025-06-01,160.0,110.21,0.6888
ENG-00095,2025-07-01,160.0,89.12,0.557
ENG-00095,2025-08-01,160.0,114.61,0.7163
ENG-00095,2025-09-01,160.0,108.63,0.6789
ENG-00095,2025-10-01,160.0,105.59,0.66
ENG-00095,2025-11-01,160.0,121.55,0.7597
ENG-00095,2025-12-01,160.0,92.67,0.5792
ENG-00095,2026-01-01,160.0,85.7,0.5356
ENG-00096,2025-06-01,160.0,118.71,0.742
ENG-00096,2025-07-01,160.0,91.46,0.5716
ENG-00096,2025-08-01,160.0,96.24,0.6015
ENG-00096,2025-09-01,160.0,110.65,0.6915
ENG-00096,2025-10-01,160.0,106.7,0.6669
ENG-00096,2025-11-01,160.0,97.79,0.6112
ENG-00096,2025-12-01,160.0,98.31,0.6145
ENG-00097,2025-10-01,160.0,90.58,0.5661
ENG-00097,2025-11-01,160.0,99.49,0.6218
ENG-00097,2025-12-01,160.0,87.01,0.5438
ENG-00097,2026-01-01,160.0,113.15,0.7072
ENG-00097,2026-02-01,160.0,115.5,0.7219
ENG-00097,2026-03-01,160.0,80.83,0.5052
ENG-00097,2026-04-01,160.0,119.44,0.7465
ENG-00097,2026-05-01,160.0,89.4,0.5587
ENG-00097,2026-06-01,160.0,130.41,0.8151
ENG-00097,2026-07-01,160.0,108.1,0.6756
ENG-00098,2024-03-01,160.0,128.74,0.8047
ENG-00098,2024-04-01,160.0,116.4,0.7275
ENG-00098,2024-05-01,160.0,120.19,0.7512
ENG-00098,2024-06-01,160.0,93.7,0.5856
ENG-00098,2024-07-01,160.0,87.04,0.544
ENG-00098,2024-08-01,160.0,86.47,0.5404
ENG-00098,2024-09-01,160.0,98.57,0.6161
ENG-00099,2024-11-01,160.0,102.52,0.6408
ENG-00099,2024-12-01,160.0,87.36,0.546
ENG-00099,2025-01-01,160.0,109.44,0.684
ENG-00099,2025-02-01,160.0,82.06,0.5129
ENG-00099,2025-03-01,160.0,111.49,0.6968
ENG-00099,2025-04-01,160.0,115.55,0.7222
ENG-00099,2025-05-01,160.0,128.98,0.8061
ENG-00099,2025-06-01,160.0,127.23,0.7952
ENG-00099,2025-07-01,160.0,100.6,0.6287
ENG-00100,2024-01-01,160.0,96.1,0.6007
ENG-00100,2024-02-01,160.0,91.07,0.5692
ENG-00100,2024-03-01,160.0,96.14,0.6009
ENG-00100,2024-04-01,160.0,94.05,0.5878
ENG-00100,2024-05-01,160.0,85.32,0.5333
ENG-00100,2024-06-01,160.0,116.26,0.7266
ENG-00100,2024-07-01,160.0,101.78,0.6361
ENG-00100,2024-08-01,160.0,116.47,0.7279
ENG-00100,2024-09-01,160.0,103.56,0.6473
ENG-00101,2024-07-01,160.0,101.41,0.6338
ENG-00101,2024-08-01,160.0,95.81,0.5988
ENG-00101,2024-09-01,160.0,131.83,0.8239
ENG-00101,2024-10-01,160.0,106.21,0.6638
ENG-00101,2024-11-01,160.0,101.48,0.6343
ENG-00101,2024-12-01,160.0,104.21,0.6513
ENG-00101,2025-01-01,160.0,93.66,0.5854
ENG-00101,2025-02-01,160.0,130.09,0.8131
ENG-00102,2024-08-01,160.0,119.61,0.7476
ENG-00102,2024-09-01,160.0,96.69,0.6043
ENG-00102,2024-10-01,160.0,99.63,0.6227
ENG-00102,2024-11-01,160.0,105.31,0.6582
ENG-00102,2024-12-01,160.0,99.76,0.6235
ENG-00102,2025-01-01,160.0,70.38,0.4399
ENG-00102,2025-02-01,160.0,129.43,0.8089
ENG-00103,2025-04-01,160.0,86.19,0.5387
ENG-00103,2025-05-01,160.0,110.81,0.6926
ENG-00103,2025-06-01,160.0,90.2,0.5638
ENG-00103,2025-07-01,160.0,92.8,0.58
ENG-00104,2025-07-01,160.0,82.97,0.5186
ENG-00104,2025-08-01,160.0,91.17,0.5698
ENG-00104,2025-09-01,160.0,113.6,0.71
ENG-00104,2025-10-01,160.0,63.21,0.395
ENG-00104,2025-11-01,160.0,71.86,0.4492
ENG-00104,2025-12-01,160.0,120.54,0.7534
ENG-00104,2026-01-01,160.0,113.09,0.7068
ENG-00104,2026-02-01,160.0,121.5,0.7593
ENG-00104,2026-03-01,160.0,84.0,0.525
ENG-00105,2024-12-01,160.0,89.97,0.5623
ENG-00105,2025-01-01,160.0,123.31,0.7707
ENG-00105,2025-02-01,160.0,118.66,0.7416
ENG-00105,2025-03-01,160.0,87.65,0.5478
ENG-00105,2025-04-01,160.0,126.03,0.7877
ENG-00105,2025-05-01,160.0,93.2,0.5825
ENG-00105,2025-06-01,160.0,101.97,0.6373
ENG-00105,2025-07-01,160.0,96.7,0.6044
ENG-00106,2024-03-01,160.0,82.75,0.5172
ENG-00106,2024-04-01,160.0,70.75,0.4422
ENG-00106,2024-05-01,160.0,91.7,0.5731
ENG-00106,2024-06-01,160.0,110.56,0.691
ENG-00106,2024-07-01,160.0,111.53,0.6971
ENG-00106,2024-08-01,160.0,72.54,0.4534
ENG-00106,2024-09-01,160.0,118.06,0.7378
ENG-00106,2024-10-01,160.0,117.19,0.7325
ENG-00106,2024-11-01,160.0,70.04,0.4378
ENG-00107,2026-03-01,160.0,123.24,0.7702
ENG-00107,2026-04-01,160.0,108.02,0.6751
ENG-00107,2026-05-01,160.0,77.83,0.4864
ENG-00107,2026-06-01,160.0,115.52,0.722
ENG-00107,2026-07-01,160.0,116.35,0.7272
ENG-00107,2026-08-01,160.0,93.74,0.5859
ENG-00108,2024-07-01,160.0,61.01,0.3813
ENG-00108,2024-08-01,160.0,115.04,0.719
ENG-00108,2024-09-01,160.0,83.37,0.5211
ENG-00108,2024-10-01,160.0,89.41,0.5588
ENG-00108,2024-11-01,160.0,145.52,0.9095
ENG-00108,2024-12-01,160.0,101.86,0.6366
ENG-00108,2025-01-01,160.0,115.67,0.7229
ENG-00108,2025-02-01,160.0,103.26,0.6454
ENG-00108,2025-03-01,160.0,97.71,0.6107
ENG-00109,2025-06-01,160.0,119.32,0.7458
ENG-00109,2025-07-01,160.0,97.41,0.6088
ENG-00109,2025-08-01,160.0,115.71,0.7232
ENG-00109,2025-09-01,160.0,128.54,0.8033
ENG-00109,2025-10-01,160.0,121.91,0.7619
ENG-00109,2025-11-01,160.0,109.41,0.6838
ENG-00109,2025-12-01,160.0,143.39,0.8962
ENG-00109,2026-01-01,160.0,120.66,0.7541
ENG-00109,2026-02-01,160.0,104.76,0.6548
ENG-00109,2026-03-01,160.0,120.85,0.7553
ENG-00109,2026-04-01,160.0,106.98,0.6686
ENG-00109,2026-05-01,160.0,77.95,0.4872
ENG-00109,2026-06-01,160.0,106.27,0.6642
ENG-00110,2024-07-01,160.0,117.96,0.7373
ENG-00110,2024-08-01,160.0,112.89,0.7056
ENG-00110,2024-09-01,160.0,119.98,0.7499
ENG-00110,2024-10-01,160.0,107.0,0.6687
ENG-00110,2024-11-01,160.0,113.45,0.7091
ENG-00110,2024-12-01,160.0,111.01,0.6938
ENG-00110,2025-01-01,160.0,113.75,0.7109
ENG-00110,2025-02-01,160.0,105.37,0.6586
ENG-00110,2025-03-01,160.0,93.09,0.5818
ENG-00110,2025-04-01,160.0,112.6,0.7038
ENG-00111,2025-08-01,160.0,83.77,0.5236
ENG-00111,2025-09-01,160.0,88.35,0.5522
ENG-00111,2025-10-01,160.0,80.21,0.5013
ENG-00111,2025-11-01,160.0,95.12,0.5945
ENG-00111,2025-12-01,160.0,123.4,0.7712
ENG-00111,2026-01-01,160.0,119.61,0.7476
ENG-00111,2026-02-01,160.0,102.04,0.6377
ENG-00111,2026-03-01,160.0,114.48,0.7155
ENG-00111,2026-04-01,160.0,94.61,0.5913
ENG-00111,2026-05-01,160.0,78.66,0.4916
ENG-00112,2025-07-01,160.0,107.89,0.6743
ENG-00112,2025-08-01,160.0,117.25,0.7328
ENG-00112,2025-09-01,160.0,121.58,0.7599
ENG-00112,2025-10-01,160.0,122.51,0.7657
ENG-00112,2025-11-01,160.0,120.59,0.7537
ENG-00112,2025-12-01,160.0,106.94,0.6684
ENG-00112,2026-01-01,160.0,148.57,0.9286
ENG-00112,2026-02-01,160.0,122.13,0.7633
ENG-00112,2026-03-01,160.0,109.05,0.6816
ENG-00113,2026-08-01,160.0,123.74,0.7734
ENG-00114,2024-04-01,160.0,130.42,0.8151
ENG-00114,2024-05-01,160.0,97.04,0.6065
ENG-00114,2024-06-01,160.0,80.13,0.5008
ENG-00114,2024-07-01,160.0,109.34,0.6834
ENG-00114,2024-08-01,160.0,104.93,0.6558
ENG-00114,2024-09-01,160.0,91.52,0.572
ENG-00114,2024-10-01,160.0,102.99,0.6437
ENG-00114,2024-11-01,160.0,80.3,0.5019
ENG-00114,2024-12-01,160.0,129.06,0.8066
ENG-00114,2025-01-01,160.0,92.46,0.5779
ENG-00114,2025-02-01,160.0,120.46,0.7529
ENG-00115,2025-02-01,160.0,147.34,0.9209
ENG-00115,2025-03-01,160.0,94.06,0.5878
ENG-00115,2025-04-01,160.0,139.84,0.874
ENG-00115,2025-05-01,160.0,121.02,0.7564
ENG-00115,2025-06-01,160.0,98.82,0.6176
ENG-00115,2025-07-01,160.0,109.43,0.6839
ENG-00115,2025-08-01,160.0,90.7,0.5669
ENG-00115,2025-09-01,160.0,88.92,0.5557
ENG-00115,2025-10-01,160.0,115.33,0.7208
ENG-00115,2025-11-01,160.0,104.24,0.6515
ENG-00115,2025-12-01,160.0,106.89,0.668
ENG-00115,2026-01-01,160.0,92.64,0.579
ENG-00115,2026-02-01,160.0,111.96,0.6998
ENG-00116,2025-12-01,160.0,135.43,0.8464
ENG-00116,2026-01-01,160.0,125.84,0.7865
ENG-00116,2026-02-01,160.0,128.14,0.8009
ENG-00116,2026-03-01,160.0,96.49,0.6031
ENG-00116,2026-04-01,160.0,97.18,0.6074
ENG-00116,2026-05-01,160.0,113.85,0.7116
ENG-00116,2026-06-01,160.0,109.06,0.6816
ENG-00116,2026-07-01,160.0,116.02,0.7251
ENG-00116,2026-08-01,160.0,155.75,0.9734
ENG-00117,2026-07-01,160.0,84.6,0.5287
ENG-00117,2026-08-01,160.0,122.75,0.7672
ENG-00118,2025-07-01,160.0,119.98,0.7499
ENG-00118,2025-08-01,160.0,85.39,0.5337
ENG-00118,2025-09-01,160.0,99.47,0.6217
ENG-00118,2025-10-01,160.0,80.68,0.5043
ENG-00119,2025-08-01,160.0,76.68,0.4793
ENG-00119,2025-09-01,160.0,109.5,0.6844
ENG-00119,2025-10-01,160.0,100.39,0.6275
ENG-00119,2025-11-01,160.0,96.39,0.6024
ENG-00119,2025-12-01,160.0,60.93,0.3808
ENG-00119,2026-01-01,160.0,113.64,0.7102
ENG-00120,2024-09-01,160.0,99.87,0.6242
ENG-00120,2024-10-01,160.0,127.0,0.7937
ENG-00120,2024-11-01,160.0,73.73,0.4608
ENG-00120,2024-12-01,160.0,95.49,0.5968
ENG-00120,2025-01-01,160.0,100.53,0.6283
ENG-00120,2025-02-01,160.0,99.3,0.6206
ENG-00120,2025-03-01,160.0,114.67,0.7167
ENG-00120,2025-04-01,160.0,121.13,0.7571
ENG-00120,2025-05-01,160.0,122.87,0.7679
ENG-00120,2025-06-01,160.0,139.17,0.8698
ENG-00120,2025-07-01,160.0,113.36,0.7085
ENG-00120,2025-08-01,160.0,101.38,0.6336
ENG-00120,2025-09-01,160.0,128.99,0.8062
ENG-00121,2025-02-01,160.0,104.01,0.65
ENG-00121,2025-03-01,160.0,135.64,0.8477
ENG-00121,2025-04-01,160.0,102.47,0.6405
ENG-00121,2025-05-01,160.0,91.8,0.5738
ENG-00121,2025-06-01,160.0,135.11,0.8444
ENG-00121,2025-07-01,160.0,91.09,0.5693
ENG-00121,2025-08-01,160.0,106.48,0.6655
ENG-00121,2025-09-01,160.0,101.42,0.6339
ENG-00121,2025-10-01,160.0,110.83,0.6927
ENG-00121,2025-11-01,160.0,93.17,0.5823
ENG-00122,2025-07-01,160.0,66.45,0.4153
ENG-00122,2025-08-01,160.0,104.96,0.656
ENG-00122,2025-09-01,160.0,90.7,0.5669
ENG-00122,2025-10-01,160.0,103.78,0.6487
ENG-00122,2025-11-01,160.0,97.27,0.608
ENG-00122,2025-12-01,160.0,100.69,0.6293
ENG-00122,2026-01-01,160.0,117.69,0.7356
ENG-00122,2026-02-01,160.0,97.13,0.6071
ENG-00122,2026-03-01,160.0,127.14,0.7946
ENG-00123,2025-06-01,160.0,106.73,0.667
ENG-00123,2025-07-01,160.0,103.25,0.6453
ENG-00123,2025-08-01,160.0,85.06,0.5316
ENG-00123,2025-09-01,160.0,121.41,0.7588
ENG-00123,2025-10-01,160.0,75.47,0.4717
ENG-00123,2025-11-01,160.0,73.34,0.4583
ENG-00123,2025-12-01,160.0,111.86,0.6991
ENG-00123,2026-01-01,160.0,104.1,0.6506
ENG-00124,2025-06-01,160.0,126.1,0.7881
