engagement_id,as_of_date,client_id,talent_id,role,risk_target,behs,performance_health,client_feedback_health,milestone_health,utilisation_health,sentiment_health,behs_delta,performance_health_delta,client_feedback_health_delta,milestone_health_delta,utilisation_health_delta,sentiment_health_delta,technical_score,delivery_score,communication_score,overall_score,feedback_rating,feedback_count,delay_days,delayed_milestones,milestone_count,utilisation,utilisation_delta,engagement_age_months,remaining_months,monthly_contract_value,contract_exposure
ENG-00011,2025-02-01,C-0057,T-0207,Data Scientist,0,79.41,78.28,79.9,97.4,79.11,62.59,-0.39000000000000057,-2.6599999999999966,-8.079999999999998,-0.30999999999998806,9.420000000000002,2.700000000000003,84.0,76.74,79.21,83.63,3.99,1,0.0,0,1,0.7581,0.038000000000000034,3,4,1651697.75,6606791.0
ENG-00011,2025-03-01,C-0057,T-0207,Data Scientist,0,78.49,75.92,86.46,82.18,77.85,70.51,-0.9200000000000017,-2.3599999999999994,6.559999999999988,-15.219999999999999,-1.2600000000000051,7.920000000000002,76.61,72.96,87.57,81.18,4.32,1,3.0,0,1,0.7902,0.03210000000000002,4,3,1651697.75,4955093.25
ENG-00011,2025-04-01,C-0057,T-0207,Data Scientist,0,73.1,77.12,81.11,87.28,67.41,50.15,-5.390000000000001,1.2000000000000028,-5.349999999999994,5.099999999999994,-10.439999999999998,-20.360000000000007,73.26,72.3,80.32,81.06,4.06,1,2.0,0,1,0.5961,-0.19410000000000005,5,2,1651697.75,3303395.5
ENG-00011,2025-05-01,C-0057,T-0207,Data Scientist,0,76.62,78.31,75.5,97.73,76.94,54.29,3.5200000000000102,1.1899999999999977,-5.609999999999999,10.450000000000003,9.530000000000001,4.140000000000001,78.95,89.3,79.08,82.18,3.77,1,0.0,0,1,0.6366,0.04050000000000009,6,1,1651697.75,1651697.75
ENG-00011,2025-06-01,C-0057,T-0207,Data Scientist,0,73.7,76.66,80.06,90.65,66.52,52.09,-2.9200000000000017,-1.6500000000000057,4.560000000000002,-7.079999999999998,-10.420000000000002,-2.1999999999999957,76.0,73.03,76.19,81.35,4.0,1,1.0,0,1,0.6082,-0.028400000000000092,7,0,1651697.75,0.0
ENG-00012,2026-02-01,C-0007,T-0205,ML Engineer,0,79.42,79.03,85.51,94.36,75.15,62.07,0.0,0.0,0.0,0.0,0.0,0.0,78.73,78.56,70.37,85.13,4.28,1,0.0,0,1,0.6618,0.0,0,9,1408984.67,12680862.03
ENG-00012,2026-03-01,C-0007,T-0205,ML Engineer,0,67.48,77.85,80.77,62.64,70.17,44.08,-11.939999999999998,-1.1800000000000068,-4.740000000000009,-31.72,-4.980000000000004,-17.990000000000002,75.92,71.07,74.11,75.07,4.04,1,6.0,1,1,0.7328,0.07099999999999995,1,8,1408984.67,11271877.36
ENG-00012,2026-04-01,C-0007,T-0205,ML Engineer,0,78.7,81.21,81.88,99.42,74.24,55.01,11.219999999999999,3.3599999999999994,1.1099999999999994,36.78,4.069999999999993,10.93,79.44,84.98,93.59,85.99,4.09,1,0.0,0,1,0.6782,-0.05459999999999998,2,7,1408984.67,9862892.69
ENG-00012,2026-05-01,C-0007,T-0205,ML Engineer,0,74.21,76.11,76.98,76.1,77.14,65.0,-4.490000000000009,-5.099999999999994,-4.8999999999999915,-23.320000000000007,2.9000000000000057,9.990000000000002,77.85,72.61,81.93,76.41,3.85,1,3.0,0,1,0.7141,0.03589999999999993,3,6,1408984.67,8453908.02
ENG-00012,2026-06-01,C-0007,T-0205,ML Engineer,0,79.59,76.17,89.28,98.77,62.35,67.92,5.38000000000001,0.060000000000002274,12.299999999999997,22.67,-14.79,2.9200000000000017,76.29,78.96,82.54,86.41,4.46,1,0.0,0,1,0.5088,-0.20529999999999993,4,5,1408984.67,7044923.35
ENG-00012,2026-07-01,C-0007,T-0205,ML Engineer,0,79.0,80.51,78.8,99.87,79.36,56.2,-0.5900000000000034,4.340000000000003,-10.480000000000004,1.1000000000000085,17.009999999999998,-11.719999999999999,77.58,77.28,85.41,84.75,3.94,1,0.0,0,1,0.6317,0.12290000000000001,5,4,1408984.67,5635938.68
ENG-00012,2026-08-01,C-0007,T-0205,ML Engineer,0,78.77,80.0,85.17,94.57,73.02,59.32,-0.23000000000000398,-0.5100000000000051,6.3700000000000045,-5.300000000000011,-6.340000000000003,3.1199999999999974,84.07,75.37,83.62,85.45,4.26,1,1.0,0,1,0.6555,0.023799999999999932,6,3,1408984.67,4226954.01
ENG-00013,2026-04-01,C-0014,T-0340,Data Analyst,0,66.47,69.35,75.29,66.58,67.8,52.97,0.0,0.0,0.0,0.0,0.0,0.0,65.99,62.72,67.14,70.73,3.76,1,4.0,1,1,0.646,0.0,0,11,2584395.09,28428345.99
ENG-00013,2026-05-01,C-0014,T-0340,Data Analyst,0,63.05,73.23,71.37,57.74,63.09,47.28,-3.4200000000000017,3.8800000000000097,-3.9200000000000017,-8.839999999999996,-4.709999999999994,-5.689999999999998,67.85,67.3,74.21,68.71,3.57,1,6.0,1,1,0.4722,-0.1738,1,10,2584395.09,25843950.9
ENG-00013,2026-06-01,C-0014,T-0340,Data Analyst,0,62.48,65.57,66.64,64.87,72.72,44.36,-0.5700000000000003,-7.660000000000011,-4.730000000000004,7.130000000000003,9.629999999999995,-2.9200000000000017,62.04,57.04,59.09,65.77,3.33,1,6.0,1,1,0.6143,0.14209999999999995,2,9,2584395.09,23259555.81
ENG-00013,2026-07-01,C-0014,T-0340,Data Analyst,0,69.21,70.07,68.22,89.28,75.66,44.24,6.729999999999997,4.5,1.5799999999999983,24.409999999999997,2.9399999999999977,-0.11999999999999744,64.4,81.85,68.77,74.22,3.41,1,0.0,0,1,0.7193,0.1050000000000001,3,8,2584395.09,20675160.72
ENG-00013,2026-08-01,C-0014,T-0340,Data Analyst,0,69.03,69.94,65.26,87.96,74.61,48.53,-0.1799999999999926,-0.12999999999999545,-2.9599999999999937,-1.3200000000000074,-1.0499999999999972,4.289999999999999,65.93,74.73,65.43,72.8,3.26,1,2.0,0,1,0.7009,-0.018400000000000083,4,7,2584395.09,18090765.63
ENG-00014,2024-03-01,C-0021,T-0375,Analytics Engineer,0,60.2,66.02,64.53,62.51,68.18,40.32,0.0,0.0,0.0,0.0,0.0,0.0,71.54,67.27,66.47,64.62,3.23,1,6.0,1,1,0.7683,0.0,0,7,1584376.04,11090632.280000001
ENG-00014,2024-04-01,C-0021,T-0375,Analytics Engineer,1,53.09,59.72,61.55,57.67,59.9,26.63,-7.109999999999999,-6.299999999999997,-2.980000000000004,-4.839999999999996,-8.280000000000008,-13.690000000000001,61.31,63.07,51.71,59.85,3.08,1,8.0,1,1,0.622,-0.14629999999999999,1,6,1584376.04,9506256.24
ENG-00014,2024-05-01,C-0021,T-0375,Analytics Engineer,1,52.33,58.52,48.54,64.09,69.02,24.09,-0.7600000000000051,-1.1999999999999957,-13.009999999999998,6.420000000000002,9.119999999999997,-2.539999999999999,59.33,55.65,52.94,56.42,2.43,1,5.0,1,1,0.6815,0.0595,2,5,1584376.04,7921880.2
ENG-00014,2024-06-01,C-0021,T-0375,Analytics Engineer,1,45.83,53.43,40.11,56.9,63.27,17.89,-6.5,-5.090000000000003,-8.43,-7.190000000000005,-5.749999999999993,-6.199999999999999,55.43,46.29,54.34,49.63,2.01,1,5.0,1,1,0.55,-0.13149999999999995,3,4,1584376.04,6337504.16
ENG-00015,2025-05-01,C-0003,T-0404,ML Engineer,0,72.0,75.65,76.44,84.2,72.8,50.18,0.0,0.0,0.0,0.0,0.0,0.0,77.23,82.47,77.66,78.07,3.82,1,3.0,0,1,0.6259,0.0,0,10,1046131.65,10461316.5
ENG-00015,2025-06-01,C-0003,T-0404,ML Engineer,0,73.86,79.65,78.7,87.86,80.77,42.59,1.8599999999999994,4.0,2.260000000000005,3.6599999999999966,7.969999999999999,-7.589999999999996,82.84,76.53,76.11,81.37,3.94,1,1.0,0,1,0.8801,0.2542,1,9,1046131.65,9415184.85
ENG-00015,2025-07-01,C-0003,T-0404,ML Engineer,0,71.93,74.92,76.96,86.98,71.53,48.41,-1.9299999999999926,-4.730000000000004,-1.740000000000009,-0.8799999999999955,-9.239999999999995,5.819999999999993,80.05,73.7,76.86,78.65,3.85,1,2.0,0,1,0.6254,-0.25470000000000004,2,8,1046131.65,8369053.2
ENG-00015,2025-08-01,C-0003,T-0404,ML Engineer,0,76.54,75.11,86.41,89.41,79.23,53.54,4.609999999999999,0.18999999999999773,9.450000000000003,2.4299999999999926,7.700000000000003,5.130000000000003,72.73,74.36,75.82,82.64,4.32,1,1.0,0,1,0.7407,0.11530000000000007,3,7,1046131.65,7322921.55
ENG-00015,2025-09-01,C-0003,T-0404,ML Engineer,0,79.26,83.93,81.07,96.73,73.94,58.16,2.719999999999999,8.820000000000007,-5.340000000000003,7.320000000000007,-5.290000000000006,4.619999999999997,83.82,83.67,88.63,86.13,4.05,1,0.0,0,1,0.6227,-0.118,4,6,1046131.65,6276789.9
ENG-00015,2025-10-01,C-0003,T-0404,ML Engineer,0,77.8,74.22,91.84,96.06,66.28,58.62,-1.460000000000008,-9.710000000000008,10.77000000000001,-0.6700000000000017,-7.659999999999997,0.46000000000000085,70.49,72.01,81.17,85.85,4.59,1,0.0,0,1,0.642,0.019299999999999984,5,5,1046131.65,5230658.25
ENG-00015,2025-11-01,C-0003,T-0404,ML Engineer,0,70.77,79.08,72.68,57.19,81.41,64.07,-7.030000000000001,4.859999999999999,-19.159999999999997,-38.870000000000005,15.129999999999995,5.449999999999996,75.66,74.24,79.54,71.37,3.63,1,7.0,1,1,0.7403,0.09829999999999994,6,4,1046131.65,4184526.6
ENG-00015,2025-12-01,C-0003,T-0404,ML Engineer,0,69.17,76.48,71.63,70.53,71.35,54.6,-1.5999999999999943,-2.5999999999999943,-1.0500000000000114,13.340000000000003,-10.060000000000002,-9.469999999999992,77.91,68.01,66.12,73.29,3.58,1,5.0,1,1,0.6822,-0.05809999999999993,7,3,1046131.65,3138394.95
ENG-00015,2026-01-01,C-0003,T-0404,ML Engineer,0,75.08,78.95,79.01,96.04,66.46,51.82,5.909999999999997,2.469999999999999,7.38000000000001,25.510000000000005,-4.890000000000001,-2.780000000000001,82.33,77.14,77.08,83.25,3.95,1,0.0,0,1,0.7733,0.09109999999999996,8,2,1046131.65,2092263.3
ENG-00015,2026-02-01,C-0003,T-0404,ML Engineer,0,75.84,78.43,81.18,89.0,62.85,63.82,0.7600000000000051,-0.519999999999996,2.1700000000000017,-7.040000000000006,-3.6099999999999923,12.0,80.23,76.74,80.51,82.04,4.06,1,1.0,0,1,0.634,-0.13929999999999998,9,1,1046131.65,1046131.65
ENG-00015,2026-03-01,C-0003,T-0404,ML Engineer,0,74.27,72.34,77.49,100.0,78.17,44.82,-1.5700000000000074,-6.090000000000003,-3.690000000000012,11.0,15.32,-19.0,71.82,69.98,64.69,81.06,3.87,1,0.0,0,1,0.8786,0.24460000000000004,10,0,1046131.65,0.0
ENG-00016,2025-03-01,C-0049,T-0167,ML Engineer,0,75.46,77.7,80.26,87.61,73.09,57.51,0.0,0.0,0.0,0.0,0.0,0.0,72.64,75.86,76.88,81.07,4.01,1,2.0,0,1,0.6024,0.0,0,10,1345848.94,13458489.399999999
ENG-00016,2025-04-01,C-0049,T-0167,ML Engineer,0,76.31,85.31,84.13,70.67,76.49,62.77,0.8500000000000085,7.609999999999999,3.8699999999999903,-16.939999999999998,3.3999999999999915,5.260000000000005,91.02,80.64,91.6,81.23,4.21,1,5.0,1,1,0.6274,0.02499999999999991,1,9,1345848.94,12112640.459999999
ENG-00016,2025-05-01,C-0049,T-0167,ML Engineer,0,76.3,79.54,80.54,73.06,76.96,70.76,-0.010000000000005116,-5.769999999999996,-3.589999999999989,2.3900000000000006,0.46999999999999886,7.990000000000002,84.16,79.36,76.58,78.27,4.03,1,5.0,1,1,0.6366,0.009200000000000097,2,8,1345848.94,10766791.52
ENG-00016,2025-06-01,C-0049,T-0167,ML Engineer,0,74.73,76.56,86.47,82.81,74.04,53.15,-1.5699999999999932,-2.980000000000004,5.929999999999993,9.75,-2.9199999999999875,-17.610000000000007,69.93,77.6,79.08,81.59,4.32,1,2.0,0,1,0.8379,0.20129999999999992,3,7,1345848.94,9420942.58
ENG-00016,2025-07-01,C-0049,T-0167,ML Engineer,0,74.59,82.19,81.42,72.64,70.02,63.62,-0.14000000000000057,5.6299999999999955,-5.049999999999997,-10.170000000000002,-4.02000000000001,10.469999999999999,73.55,78.8,79.81,79.53,4.07,1,4.0,1,1,0.6434,-0.1945,4,6,1345848.94,8075093.64
ENG-00016,2025-08-01,C-0049,T-0167,ML Engineer,0,73.01,72.43,79.36,89.29,73.13,51.02,-1.5799999999999983,-9.759999999999991,-2.0600000000000023,16.650000000000006,3.1099999999999994,-12.599999999999994,67.05,72.86,75.58,79.07,3.97,1,2.0,0,1,0.8788,0.23540000000000005,5,5,1345848.94,6729244.699999999
ENG-00016,2025-09-01,C-0049,T-0167,ML Engineer,1,69.45,70.29,71.14,83.99,73.26,49.32,-3.5600000000000023,-2.1400000000000006,-8.219999999999999,-5.300000000000011,0.13000000000000966,-1.7000000000000028,74.64,65.61,75.09,74.01,3.56,1,2.0,0,1,0.711,-0.16780000000000006,6,4,1345848.94,5383395.76
ENG-00016,2025-10-01,C-0049,T-0167,ML Engineer,1,54.59,68.65,65.51,29.15,71.1,39.14,-14.86,-1.6400000000000006,-5.6299999999999955,-54.839999999999996,-2.160000000000011,-10.18,72.2,55.66,69.04,57.68,3.28,1,12.0,1,1,0.6668,-0.04420000000000002,7,3,1345848.94,4037546.82
ENG-00016,2025-11-01,C-0049,T-0167,ML Engineer,1,59.03,63.44,64.35,60.51,67.65,40.24,4.439999999999998,-5.210000000000008,-1.1600000000000108,31.36,-3.4499999999999886,1.1000000000000014,64.35,58.93,58.28,63.03,3.22,1,6.0,1,1,0.7613,0.09450000000000003,8,2,1345848.94,2691697.88
ENG-00017,2026-08-01,C-0052,T-0213,ML Engineer,0,69.27,63.64,70.68,93.86,65.96,52.78,0.0,0.0,0.0,0.0,0.0,0.0,66.64,58.6,59.61,73.66,3.53,1,0.0,0,1,0.6508,0.0,0,11,831572.03,9147292.33
ENG-00018,2025-06-01,C-0024,T-0166,ML Engineer,0,74.63,78.97,83.32,73.24,73.62,62.65,0.0,0.0,0.0,0.0,0.0,0.0,84.7,80.31,82.95,79.06,4.17,1,4.0,1,1,0.8242,0.0,0,8,2084522.66,16676181.28
ENG-00018,2025-07-01,C-0024,T-0166,ML Engineer,1,67.45,69.84,75.76,71.75,74.0,46.93,-7.179999999999993,-9.129999999999995,-7.559999999999988,-1.4899999999999949,0.37999999999999545,-15.719999999999999,72.6,71.93,70.59,72.39,3.79,1,4.0,1,1,0.5085,-0.3157000000000001,1,7,2084522.66,14591658.62
ENG-00018,2025-08-01,C-0024,T-0166,ML Engineer,1,64.42,66.77,70.81,64.1,76.39,46.43,-3.030000000000001,-3.0700000000000074,-4.950000000000003,-7.650000000000006,2.3900000000000006,-0.5,70.75,60.18,62.62,67.52,3.54,1,4.0,1,1,0.7237,0.21520000000000006,2,6,2084522.66,12507135.959999999
ENG-00018,2025-09-01,C-0024,T-0166,ML Engineer,1,60.31,70.79,67.82,61.25,71.82,30.11,-4.109999999999999,4.02000000000001,-2.990000000000009,-2.8499999999999943,-4.570000000000007,-16.32,73.37,62.32,68.41,67.37,3.39,1,6.0,1,1,0.631,-0.0927,3,5,2084522.66,10422613.299999999
ENG-00019,2024-02-01,C-0051,T-0264,BI Developer,0,72.98,71.04,80.25,75.47,78.54,61.47,0.0,0.0,0.0,0.0,0.0,0.0,76.2,66.37,75.68,75.38,4.01,1,4.0,1,1,0.756,0.0,0,10,2133546.58,21335465.8
ENG-00019,2024-03-01,C-0051,T-0264,BI Developer,0,80.39,83.51,75.13,99.01,82.19,61.79,7.409999999999997,12.469999999999999,-5.1200000000000045,23.540000000000006,3.6499999999999915,0.3200000000000003,86.54,87.86,84.07,84.45,3.76,1,0.0,0,1,0.7738,0.017800000000000038,1,9,2133546.58,19201919.22
ENG-00019,2024-04-01,C-0051,T-0264,BI Developer,0,77.57,82.35,89.31,76.53,74.13,63.46,-2.8200000000000074,-1.1600000000000108,14.180000000000007,-22.480000000000004,-8.060000000000002,1.6700000000000017,81.89,80.1,79.75,83.33,4.47,1,4.0,1,1,0.7853,0.011499999999999955,2,8,2133546.58,17068372.64
ENG-00019,2024-05-01,C-0051,T-0264,BI Developer,0,75.13,74.78,79.81,92.3,72.22,55.89,-2.4399999999999977,-7.569999999999993,-9.5,15.769999999999996,-1.9099999999999966,-7.57,81.42,59.12,70.95,80.92,3.99,1,2.0,0,1,0.8935,0.10819999999999996,3,7,2133546.58,14934826.06
ENG-00019,2024-06-01,C-0051,T-0264,BI Developer,0,79.63,80.19,76.9,91.47,78.49,70.69,4.5,5.409999999999997,-2.9099999999999966,-0.8299999999999983,6.269999999999996,14.799999999999997,81.74,76.69,88.26,81.86,3.85,1,1.0,0,1,0.6503,-0.24319999999999997,4,6,2133546.58,12801279.48
ENG-00019,2024-07-01,C-0051,T-0264,BI Developer,0,74.74,74.85,74.08,93.51,68.31,61.31,-4.890000000000001,-5.340000000000003,-2.8200000000000074,2.0400000000000063,-10.179999999999993,-9.379999999999995,62.28,69.63,74.75,79.24,3.7,1,0.0,0,1,0.5661,-0.08419999999999994,5,5,2133546.58,10667732.9
ENG-00019,2024-08-01,C-0051,T-0264,BI Developer,0,73.55,82.88,78.45,76.07,73.92,54.18,-1.1899999999999977,8.030000000000001,4.3700000000000045,-17.440000000000012,5.609999999999999,-7.130000000000003,82.65,75.86,84.57,79.63,3.92,1,4.0,1,1,0.6492,0.08309999999999995,6,4,2133546.58,8534186.32
ENG-00019,2024-09-01,C-0051,T-0264,BI Developer,0,74.5,74.86,84.66,79.72,74.79,58.46,0.9500000000000028,-8.019999999999996,6.209999999999994,3.6500000000000057,0.8700000000000045,4.280000000000001,75.14,69.35,71.83,79.51,4.23,1,3.0,0,1,0.5358,-0.11339999999999995,7,3,2133546.58,6400639.74
ENG-00019,2024-10-01,C-0051,T-0264,BI Developer,0,80.78,76.59,82.76,100.0,78.42,66.56,6.280000000000001,1.730000000000004,-1.8999999999999915,20.28,3.6299999999999955,8.100000000000001,79.78,85.86,75.97,84.6,4.14,1,0.0,0,1,0.4867,-0.04910000000000003,8,2,2133546.58,4267093.16
ENG-00019,2024-11-01,C-0051,T-0264,BI Developer,0,77.14,76.18,82.51,86.76,80.53,60.8,-3.6400000000000006,-0.4099999999999966,-0.25,-13.239999999999995,2.1099999999999994,-5.760000000000005,72.42,69.1,86.41,81.04,4.13,1,2.0,0,1,0.7387,0.252,9,1,2133546.58,2133546.58
ENG-00019,2024-12-01,C-0051,T-0264,BI Developer,0,73.1,75.47,77.58,93.74,67.45,49.27,-4.040000000000006,-0.710000000000008,-4.930000000000007,6.97999999999999,-13.079999999999998,-11.529999999999994,74.69,72.51,80.86,80.78,3.88,1,0.0,0,1,0.6369,-0.1018,10,0,2133546.58,0.0
ENG-00020,2024-06-01,C-0047,T-0064,BI Developer,0,76.84,78.65,80.77,88.12,76.3,59.74,0.0,0.0,0.0,0.0,0.0,0.0,76.41,83.4,76.19,81.76,4.04,1,1.0,0,1,0.6404,0.0,0,9,1233237.71,11099139.39
ENG-00020,2024-07-01,C-0047,T-0064,BI Developer,0,74.58,82.04,82.53,91.4,74.31,40.69,-2.260000000000005,3.3900000000000006,1.7600000000000051,3.280000000000001,-1.9899999999999949,-19.050000000000004,81.83,79.45,81.41,84.55,4.13,1,1.0,0,1,0.7723,0.13190000000000002,1,8,1233237.71,9865901.68
ENG-00020,2024-08-01,C-0047,T-0064,BI Developer,0,71.8,75.76,74.81,79.55,72.75,55.39,-2.780000000000001,-6.280000000000001,-7.719999999999999,-11.850000000000009,-1.5600000000000023,14.700000000000003,84.73,62.15,74.9,76.38,3.74,1,3.0,0,1,0.659,-0.11329999999999996,2,7,1233237.71,8632663.969999999
ENG-00020,2024-09-01,C-0047,T-0064,BI Developer,0,72.29,74.28,82.62,75.38,72.17,56.45,0.4900000000000091,-1.480000000000004,7.810000000000002,-4.170000000000002,-0.5799999999999983,1.0600000000000023,73.96,70.14,76.83,77.47,4.13,1,4.0,1,1,0.72,0.06099999999999994,3,6,1233237.71,7399426.26
ENG-00020,2024-10-01,C-0047,T-0064,BI Developer,0,76.03,72.83,74.8,98.12,74.77,60.14,3.739999999999995,-1.4500000000000028,-7.820000000000007,22.74000000000001,2.5999999999999943,3.6899999999999977,67.11,81.75,71.81,79.84,3.74,1,0.0,0,1,0.6923,-0.027699999999999947,4,5,1233237.71,6166188.55
ENG-00020,2024-11-01,C-0047,T-0064,BI Developer,0,79.04,79.48,75.04,96.05,87.8,58.89,3.010000000000005,6.650000000000006,0.2400000000000091,-2.0700000000000074,13.030000000000001,-1.25,84.31,81.33,76.32,82.07,3.75,1,0.0,0,1,0.8884,0.19609999999999994,5,4,1233237.71,4932950.84
ENG-00020,2024-12-01,C-0047,T-0064,BI Developer,0,72.54,71.94,85.37,72.56,71.81,60.99,-6.5,-7.540000000000006,10.329999999999998,-23.489999999999995,-15.989999999999995,2.1000000000000014,71.0,73.12,69.89,76.8,4.27,1,3.0,0,1,0.5365,-0.3519,6,3,1233237.71,3699713.13
ENG-00020,2025-01-01,C-0047,T-0064,BI Developer,0,75.95,76.5,79.08,94.19,69.25,58.92,3.4099999999999966,4.560000000000002,-6.290000000000006,21.629999999999995,-2.5600000000000023,-2.0700000000000003,70.27,69.1,78.34,81.82,3.95,1,1.0,0,1,0.801,0.26450000000000007,7,2,1233237.71,2466475.42
ENG-00020,2025-02-01,C-0047,T-0064,BI Developer,0,77.31,78.57,72.03,97.7,73.02,63.87,1.3599999999999994,2.069999999999993,-7.049999999999997,3.510000000000005,3.769999999999996,4.949999999999996,75.05,80.32,85.57,81.06,3.6,1,0.0,0,1,0.6226,-0.1784,8,1,1233237.71,1233237.71
ENG-00020,2025-03-01,C-0047,T-0064,BI Developer,0,72.33,75.34,79.01,75.45,78.36,54.23,-4.980000000000004,-3.2299999999999898,6.980000000000004,-22.25,5.340000000000003,-9.64,83.25,69.12,73.34,76.65,3.95,1,4.0,1,1,0.7044,0.08179999999999998,9,0,1233237.71,0.0
ENG-00021,2024-07-01,C-0049,T-0216,ML Engineer,0,74.65,83.76,80.14,74.68,72.37,59.46,0.0,0.0,0.0,0.0,0.0,0.0,88.9,71.11,79.08,80.23,4.01,1,4.0,1,1,0.4855,0.0,0,12,2251293.79,27015525.48
ENG-00021,2024-08-01,C-0049,T-0216,ML Engineer,0,73.34,74.69,77.89,94.0,64.13,53.35,-1.3100000000000023,-9.070000000000007,-2.25,19.319999999999993,-8.240000000000009,-6.109999999999999,76.31,75.63,70.35,80.64,3.89,1,0.0,0,1,0.4468,-0.03870000000000001,1,11,2251293.79,24764231.69
ENG-00021,2024-09-01,C-0049,T-0216,ML Engineer,0,67.8,70.34,74.62,71.88,75.33,48.05,-5.540000000000006,-4.349999999999994,-3.269999999999996,-22.120000000000005,11.200000000000003,-5.300000000000004,70.44,64.73,68.94,72.22,3.73,1,5.0,1,1,0.8609,0.4141,2,10,2251293.79,22512937.9
ENG-00021,2024-10-01,C-0049,T-0216,ML Engineer,1,57.59,64.16,67.51,47.75,66.93,42.32,-10.209999999999994,-6.180000000000007,-7.109999999999999,-24.129999999999995,-8.399999999999991,-5.729999999999997,57.78,60.74,65.95,61.23,3.38,1,8.0,1,1,0.651,-0.20989999999999998,3,9,2251293.79,20261644.11
ENG-00021,2024-11-01,C-0049,T-0216,ML Engineer,1,63.67,62.82,62.45,79.12,78.88,39.09,6.079999999999998,-1.3399999999999963,-5.060000000000002,31.370000000000005,11.949999999999989,-3.229999999999997,58.07,62.13,53.88,66.77,3.12,1,2.0,0,1,0.6099,-0.041100000000000025,4,8,2251293.79,18010350.32
ENG-00021,2024-12-01,C-0049,T-0216,ML Engineer,1,49.58,58.09,53.98,44.82,68.7,24.94,-14.090000000000003,-4.729999999999997,-8.470000000000006,-34.300000000000004,-10.179999999999993,-14.150000000000002,59.18,47.75,51.69,53.33,2.7,1,9.0,1,1,0.6612,0.05130000000000001,5,7,2251293.79,15759056.530000001
ENG-00022,2025-10-01,C-0049,T-0095,ML Engineer,0,73.74,78.99,77.52,83.4,73.0,54.27,0.0,0.0,0.0,0.0,0.0,0.0,87.41,84.39,83.76,79.58,3.88,1,1.0,0,1,0.5774,0.0,0,10,2586655.06,25866550.6
ENG-00022,2025-11-01,C-0049,T-0095,ML Engineer,0,73.54,73.43,76.07,96.2,74.49,47.76,-0.19999999999998863,-5.559999999999988,-1.4500000000000028,12.799999999999997,1.4899999999999949,-6.510000000000005,78.22,73.94,64.34,80.05,3.8,1,0.0,0,1,0.6705,0.09309999999999996,1,9,2586655.06,23279895.54
ENG-00022,2025-12-01,C-0049,T-0095,ML Engineer,0,73.94,76.08,80.5,92.24,73.69,46.58,0.3999999999999915,2.6499999999999915,4.430000000000007,-3.960000000000008,-0.7999999999999972,-1.1799999999999997,80.57,81.26,77.01,81.67,4.02,1,1.0,0,1,0.7987,0.12819999999999998,2,8,2586655.06,20693240.48
ENG-00022,2026-01-01,C-0049,T-0095,ML Engineer,0,77.36,78.67,79.5,100.0,75.49,52.33,3.4200000000000017,2.5900000000000034,-1.0,7.760000000000005,1.7999999999999972,5.75,75.99,79.95,70.78,84.29,3.98,1,0.0,0,1,0.7453,-0.0534,3,7,2586655.06,18106585.42
ENG-00022,2026-02-01,C-0049,T-0095,ML Engineer,0,72.71,72.34,78.41,89.06,69.07,53.85,-4.650000000000006,-6.329999999999998,-1.0900000000000034,-10.939999999999998,-6.420000000000002,1.5200000000000031,77.88,73.31,72.98,78.65,3.92,1,1.0,0,1,0.6998,-0.045499999999999985,4,6,2586655.06,15519930.36
ENG-00022,2026-03-01,C-0049,T-0095,ML Engineer,0,75.68,79.11,73.77,79.44,78.52,67.39,2.970000000000013,6.769999999999996,-4.640000000000001,-9.620000000000005,9.450000000000003,13.54,79.43,66.89,85.63,77.32,3.69,1,2.0,0,1,0.6325,-0.06730000000000003,5,5,2586655.06,12933275.3
ENG-00022,2026-04-01,C-0049,T-0095,ML Engineer,0,71.66,73.48,79.75,78.49,69.71,55.93,-4.02000000000001,-5.6299999999999955,5.980000000000004,-0.9500000000000028,-8.810000000000002,-11.46,69.04,69.42,76.36,76.93,3.99,1,3.0,0,1,0.6162,-0.01629999999999998,6,4,2586655.06,10346620.24
ENG-00022,2026-05-01,C-0049,T-0095,ML Engineer,0,74.54,71.19,81.36,93.67,69.91,56.24,2.8800000000000097,-2.2900000000000063,1.6099999999999994,15.180000000000007,0.20000000000000284,0.3100000000000023,73.43,76.82,68.87,80.37,4.07,1,0.0,0,1,0.6849,0.06869999999999998,7,3,2586655.06,7759965.18
ENG-00022,2026-06-01,C-0049,T-0095,ML Engineer,0,66.25,76.44,70.72,50.75,75.16,57.86,-8.290000000000006,5.25,-10.64,-42.92,5.25,1.6199999999999974,74.46,74.18,70.21,68.02,3.54,1,8.0,1,1,0.6754,-0.009499999999999953,8,2,2586655.06,5173310.12
