engagement_id,as_of_date,monthly_contract_value,remaining_months,contract_exposure,risk_probability,risk_adjusted_exposure,client_name,client_id,talent_id,role
ENG-00871,2026-08-01,1058865.59,6,6353193.540000001,0.4184569589060231,2658538.0480897916,Client 032,C-0032,T-0197,ML Engineer
ENG-00872,2026-08-01,2225261.37,8,17802090.96,0.0377987926393387,672897.544743686,Client 033,C-0033,T-0193,AI Engineer
ENG-00873,2026-08-01,3178607.49,3,9535822.47,0.0646352730387829,616350.4889978112,Client 010,C-0010,T-0002,Analytics Engineer
ENG-00874,2026-05-01,2129361.01,0,0.0,0.0012050716883006,0.0,Client 041,C-0041,T-0091,ML Engineer
ENG-00875,2025-11-01,1767030.84,0,0.0,0.0322678027502814,0.0,Client 008,C-0008,T-0382,ML Engineer
ENG-00876,2026-08-01,2219618.57,4,8878474.28,0.1722537728119077,1529350.6915434857,Client 028,C-0028,T-0177,BI Developer
ENG-00877,2026-09-01,1794542.02,3,5383626.0600000005,0.8759652000856435,4715869.078834185,Client 020,C-0020,T-0074,Data Engineer
ENG-00878,2026-08-01,1648355.28,5,8241776.4,0.0842967589323439,694755.0383650812,Client 010,C-0010,T-0144,Data Engineer
ENG-00879,2024-04-01,3246220.95,5,16231104.75,0.9992594373637304,16219084.600276772,Client 050,C-0050,T-0138,AI Engineer
ENG-00880,2025-02-01,2211651.46,0,0.0,0.378261539862637,0.0,Client 015,C-0015,T-0088,Data Analyst
ENG-00881,2026-11-01,1260408.52,6,7562451.12,0.9618030220534224,7273588.341347289,Client 016,C-0016,T-0051,AI Engineer
ENG-00882,2026-08-01,1334150.22,4,5336600.88,0.9576539342859304,5110616.828445758,Client 052,C-0052,T-0383,Data Engineer
ENG-00883,2026-08-01,2308617.62,3,6925852.86,0.0444057050688509,307547.37945141754,Client 053,C-0053,T-0413,Data Engineer
ENG-00884,2026-07-01,812981.94,7,5690873.58,0.9954703850882002,5665096.114170864,Client 003,C-0003,T-0249,AI Engineer
ENG-00885,2025-07-01,2294310.69,0,0.0,0.0525559767059121,0.0,Client 017,C-0017,T-0308,Analytics Engineer
ENG-00886,2026-08-01,2867514.89,6,17205089.34,0.4207092245778291,7238339.795023673,Client 043,C-0043,T-0460,Data Analyst
ENG-00887,2024-12-01,1292791.53,0,0.0,0.0092981537746445,0.0,Client 047,C-0047,T-0422,AI Engineer
ENG-00888,2025-01-01,2394979.27,0,0.0,0.0517701733413854,0.0,Client 060,C-0060,T-0017,Analytics Engineer
ENG-00889,2026-08-01,2712448.34,8,21699586.72,0.0030027570614882,65158.58725485556,Client 034,C-0034,T-0477,ML Engineer
ENG-00890,2026-08-01,1366387.79,8,10931102.32,0.918440434555886,10039566.364955654,Client 001,C-0001,T-0034,BI Developer
ENG-00891,2026-01-01,1441336.87,0,0.0,0.0295118743715545,0.0,Client 053,C-0053,T-0014,Data Scientist
ENG-00892,2025-10-01,1193546.45,8,9548371.6,0.999133102926912,9540094.144607203,Client 010,C-0010,T-0202,Data Scientist
ENG-00893,2025-11-01,1466946.18,0,0.0,0.0105175910628865,0.0,Client 008,C-0008,T-0373,AI Engineer
ENG-00894,2026-02-01,2077694.33,0,0.0,0.0867521046279895,0.0,Client 041,C-0041,T-0041,Data Engineer
ENG-00895,2025-09-01,1694350.49,0,0.0,0.2745116207216908,0.0,Client 037,C-0037,T-0147,Data Analyst
ENG-00896,2024-11-01,1266337.28,3,3799011.84,0.9604302188380078,3648685.7728593824,Client 004,C-0004,T-0132,Analytics Engineer
ENG-00897,2026-06-01,3529494.62,0,0.0,0.000202797450948,0.0,Client 011,C-0011,T-0199,Data Analyst
ENG-00898,2026-08-01,1869530.5,3,5608591.5,0.0160782688158646,90176.44181537327,Client 036,C-0036,T-0494,AI Engineer
ENG-00899,2025-01-01,1505459.39,0,0.0,0.0054937024719202,0.0,Client 016,C-0016,T-0166,ML Engineer
ENG-00900,2025-01-01,998321.26,0,0.0,0.128876386247411,0.0,Client 042,C-0042,T-0105,BI Developer
ENG-00901,2026-03-01,1159530.65,4,4638122.6,0.9987968620836802,4632542.2988394,Client 025,C-0025,T-0062,AI Engineer
ENG-00902,2026-08-01,2238670.5,0,0.0,0.0550496290963762,0.0,Client 036,C-0036,T-0100,BI Developer
ENG-00903,2025-03-01,1502970.94,0,0.0,0.2058089706139209,0.0,Client 029,C-0029,T-0067,Data Scientist
ENG-00904,2025-01-01,2923333.59,0,0.0,0.1117184848200697,0.0,Client 022,C-0022,T-0287,BI Developer
ENG-00905,2027-02-01,1619184.47,2,3238368.94,0.9611101191271304,3112429.157700999,Client 021,C-0021,T-0211,BI Developer
ENG-00906,2025-04-01,947147.45,0,0.0,0.0492617817611761,0.0,Client 042,C-0042,T-0249,AI Engineer
ENG-00907,2026-07-01,1401324.91,0,0.0,0.4381552506223893,0.0,Client 031,C-0031,T-0417,AI Engineer
ENG-00908,2026-02-01,2752700.29,3,8258100.87,0.9647443174440448,7966955.887212222,Client 036,C-0036,T-0291,Analytics Engineer
ENG-00909,2025-08-01,2456047.74,6,14736286.440000001,0.9911754607981,14606245.502619794,Client 035,C-0035,T-0078,AI Engineer
ENG-00910,2026-08-01,3373349.15,7,23613444.05,0.3072175371162942,7254464.123874411,Client 013,C-0013,T-0189,Data Analyst
ENG-00911,2025-09-01,2680088.75,6,16080532.5,0.9895153784459088,15911934.202349234,Client 055,C-0055,T-0157,Data Analyst
ENG-00912,2026-08-01,2876151.48,3,8628454.44,0.0246218391585909,212448.4174089095,Client 034,C-0034,T-0414,AI Engineer
ENG-00913,2025-09-01,1655209.37,0,0.0,0.0187504507425688,0.0,Client 044,C-0044,T-0154,Analytics Engineer
ENG-00914,2026-08-01,1250375.88,8,10003007.04,0.9784904973891516,9787847.333956784,Client 053,C-0053,T-0070,Data Analyst
ENG-00915,2025-05-01,2307066.68,0,0.0,0.0065796546628578,0.0,Client 056,C-0056,T-0369,BI Developer
ENG-00916,2026-04-01,2082694.33,0,0.0,0.0096249334604108,0.0,Client 041,C-0041,T-0215,Analytics Engineer
ENG-00917,2026-04-01,951802.99,4,3807211.96,0.9175465311091924,3493294.127095429,Client 048,C-0048,T-0048,Analytics Engineer
ENG-00918,2026-08-01,3096644.85,2,6193289.7,0.9976978929129582,6179032.083889527,Client 029,C-0029,T-0345,Data Scientist
ENG-00919,2026-08-01,1500065.37,7,10500457.59,0.9583263380765588,10062865.070352906,Client 045,C-0045,T-0106,Data Engineer
ENG-00920,2025-05-01,1410525.49,0,0.0,0.0570039251000182,0.0,Client 020,C-0020,T-0435,Analytics Engineer
ENG-00921,2026-08-01,2616968.8,1,2616968.8,0.4211455221601288,1102124.6917527656,Client 043,C-0043,T-0417,AI Engineer
ENG-00922,2026-08-01,2292562.07,6,13755372.419999998,0.0704714271201378,969360.7250063835,Client 006,C-0006,T-0185,Data Scientist
ENG-00923,2026-02-01,2346136.8,0,0.0,0.6020267484565579,0.0,Client 055,C-0055,T-0278,Data Analyst
ENG-00924,2026-08-01,1010907.98,8,8087263.84,0.1192838404827031,964679.8898320929,Client 015,C-0015,T-0284,AI Engineer
ENG-00925,2024-06-01,2990987.0,4,11963948.0,0.9999282091525924,11963089.09803474,Client 040,C-0040,T-0327,Data Engineer
ENG-00926,2024-08-01,2389794.91,3,7169384.73,0.6704699444105411,4806856.981380883,Client 001,C-0001,T-0035,Data Scientist
ENG-00927,2025-05-01,2493481.3,3,7480443.899999999,0.9985022088831492,7469239.757576479,Client 010,C-0010,T-0163,Data Scientist
ENG-00928,2025-09-01,2593632.26,3,7780896.779999999,0.9999531690721126,7780532.393383996,Client 060,C-0060,T-0086,Data Engineer
ENG-00929,2026-08-01,2296191.45,3,6888574.350000001,0.0520655494988128,358657.40879617725,Client 051,C-0051,T-0349,AI Engineer
ENG-00930,2026-04-01,983921.97,0,0.0,0.7105525954644344,0.0,Client 014,C-0014,T-0035,Data Scientist
ENG-00931,2026-04-01,3384809.64,2,6769619.28,0.352081891421158,2383460.360303538,Client 008,C-0008,T-0259,BI Developer
ENG-00932,2024-10-01,3358692.44,2,6717384.88,0.9375430465555912,6297837.485281664,Client 049,C-0049,T-0364,Data Analyst
ENG-00933,2026-06-01,1372013.26,0,0.0,0.0773064751029718,0.0,Client 060,C-0060,T-0475,BI Developer
ENG-00934,2025-12-01,1280316.19,0,0.0,0.0977734523762818,0.0,Client 011,C-0011,T-0145,Data Analyst
ENG-00935,2026-02-01,3166879.1,0,0.0,0.009324436162893,0.0,Client 040,C-0040,T-0004,Analytics Engineer
ENG-00936,2024-09-01,2277431.5,2,4554863.0,0.9987459886076034,4549151.149907194,Client 018,C-0018,T-0362,AI Engineer
ENG-00937,2024-05-01,1079897.59,5,5399487.95,0.9995868037307236,5397256.901723057,Client 045,C-0045,T-0001,Data Analyst
ENG-00938,2026-05-01,2939172.77,0,0.0,0.4196395998891238,0.0,Client 026,C-0026,T-0034,BI Developer
ENG-00939,2026-06-01,775581.13,2,1551162.26,0.992092054275391,1538895.7530378583,Client 008,C-0008,T-0496,Analytics Engineer
ENG-00940,2026-08-01,1583445.14,10,15834451.399999999,0.2780893035987669,4403391.562694519,Client 020,C-0020,T-0432,Analytics Engineer
ENG-00941,2026-03-01,2198651.44,0,0.0,0.039682639692662,0.0,Client 033,C-0033,T-0354,BI Developer
ENG-00942,2024-09-01,1670756.88,0,0.0,0.2229344850955485,0.0,Client 048,C-0048,T-0418,Analytics Engineer
ENG-00943,2024-12-01,866705.63,4,3466822.52,0.9988937388427096,3462987.3089069044,Client 002,C-0002,T-0038,AI Engineer
ENG-00944,2024-12-01,1068898.31,0,0.0,0.0948531168032798,0.0,Client 058,C-0058,T-0045,ML Engineer
ENG-00945,2026-05-01,926062.28,0,0.0,0.0006779339476648,0.0,Client 039,C-0039,T-0151,AI Engineer
ENG-00946,2024-09-01,1143354.23,0,0.0,0.0110126297018117,0.0,Client 053,C-0053,T-0012,ML Engineer
ENG-00947,2025-11-01,2059917.25,3,6179751.75,0.6637492411037017,4101805.5342717725,Client 056,C-0056,T-0445,Data Engineer
ENG-00948,2024-12-01,2763001.57,0,0.0,0.0306556063601489,0.0,Client 010,C-0010,T-0029,Analytics Engineer
ENG-00949,2025-09-01,870468.43,0,0.0,0.0040179333041899,0.0,Client 006,C-0006,T-0273,AI Engineer
ENG-00950,2026-08-01,1735868.38,5,8679341.899999999,0.0093736290133351,81356.93105049498,Client 047,C-0047,T-0427,ML Engineer
ENG-00951,2025-08-01,3087674.47,0,0.0,0.4218291345249471,0.0,Client 012,C-0012,T-0368,ML Engineer
ENG-00952,2024-09-01,2237621.39,0,0.0,0.0005372595840783,0.0,Client 009,C-0009,T-0118,BI Developer
ENG-00953,2026-08-01,1119772.08,11,12317492.88,0.0103835737593212,127899.59584939372,Client 029,C-0029,T-0236,AI Engineer
ENG-00954,2024-10-01,1286482.46,0,0.0,0.0098378931588424,0.0,Client 055,C-0055,T-0275,BI Developer
ENG-00955,2025-12-01,3513565.24,0,0.0,0.0537655970602302,0.0,Client 048,C-0048,T-0384,Data Scientist
ENG-00956,2025-11-01,2552059.39,0,0.0,0.1429855263642176,0.0,Client 032,C-0032,T-0214,Data Analyst
ENG-00957,2025-09-01,990062.1,5,4950310.5,0.9935505590899412,4918383.764943806,Client 012,C-0012,T-0143,BI Developer
ENG-00958,2025-07-01,1475140.99,2,2950281.98,0.9091498025339074,2682248.2795363455,Client 021,C-0021,T-0398,Data Scientist
ENG-00959,2026-08-01,3236762.75,1,3236762.75,0.0242801353999713,78589.03782758345,Client 042,C-0042,T-0444,BI Developer
ENG-00960,2025-10-01,1787800.48,0,0.0,0.0007461497859031,0.0,Client 010,C-0010,T-0245,ML Engineer
ENG-00961,2024-08-01,810302.33,0,0.0,0.0011708937987629,0.0,Client 032,C-0032,T-0015,Analytics Engineer
ENG-00962,2026-06-01,2834326.92,0,0.0,0.7320961479422584,0.0,Client 001,C-0001,T-0251,BI Developer
ENG-00963,2026-08-01,986546.45,5,4932732.25,0.1732939619404933,854812.7147941438,Client 020,C-0020,T-0445,Data Engineer
ENG-00964,2025-08-01,1074511.21,3,3223533.63,0.8358692280645621,2694452.5669482555,Client 015,C-0015,T-0495,Data Engineer
ENG-00965,2025-03-01,2282168.11,0,0.0,0.0021214540339115,0.0,Client 041,C-0041,T-0201,BI Developer
ENG-00966,2024-11-01,1525655.27,3,4576965.8100000005,0.9806960039035574,4488612.079870209,Client 055,C-0055,T-0076,Analytics Engineer
ENG-00967,2025-05-01,1987267.45,0,0.0,0.0502260293468317,0.0,Client 009,C-0009,T-0287,BI Developer
ENG-00968,2025-02-01,1496971.54,0,0.0,0.0050315718788874,0.0,Client 048,C-0048,T-0416,ML Engineer
ENG-00969,2026-07-01,881983.76,0,0.0,0.1196132835067894,0.0,Client 040,C-0040,T-0473,AI Engineer
ENG-00970,2025-09-01,1983860.77,2,3967721.54,0.8436502866047353,3347369.414388782,Client 059,C-0059,T-0026,Analytics Engineer
ENG-00971,2025-05-01,2591865.47,0,0.0,0.0010282031608462,0.0,Client 055,C-0055,T-0146,Data Analyst
ENG-00972,2024-11-01,1413463.04,0,0.0,0.0012254299068778,0.0,Client 007,C-0007,T-0239,Analytics Engineer
ENG-00973,2026-08-01,2116635.06,9,19049715.54,0.0043943681243546,83711.46274699847,Client 045,C-0045,T-0050,ML Engineer
ENG-00974,2026-08-01,1974506.44,9,17770557.96,0.0144151838059915,256165.85932842537,Client 036,C-0036,T-0444,BI Developer
ENG-00975,2026-06-01,1377280.12,0,0.0,0.0065000799566214,0.0,Client 007,C-0007,T-0057,AI Engineer
ENG-00976,2024-11-01,3563891.46,0,0.0,0.0334892211478376,0.0,Client 016,C-0016,T-0333,Data Engineer
ENG-00977,2025-06-01,1120572.98,0,0.0,0.2685950362746405,0.0,Client 056,C-0056,T-0460,Data Analyst
ENG-00978,2024-12-01,1290704.63,0,0.0,0.0141492982748968,0.0,Client 033,C-0033,T-0343,Data Analyst
ENG-00979,2026-05-01,1377669.87,0,0.0,0.2450931915955678,0.0,Client 021,C-0021,T-0382,ML Engineer
ENG-00980,2025-06-01,1836305.97,0,0.0,0.0541290805786828,0.0,Client 020,C-0020,T-0132,Analytics Engineer
ENG-00981,2026-02-01,1067858.9,0,0.0,0.1895253172223263,0.0,Client 051,C-0051,T-0414,AI Engineer
ENG-00982,2026-06-01,1485061.04,4,5940244.16,0.9998146088645016,5939142.89139004,Client 018,C-0018,T-0210,Data Scientist
ENG-00983,2025-01-01,1014152.56,0,0.0,0.0630919461515318,0.0,Client 010,C-0010,T-0031,Data Scientist
ENG-00984,2025-07-01,1763813.32,0,0.0,0.0155272296217952,0.0,Client 035,C-0035,T-0184,Analytics Engineer
ENG-00985,2025-06-01,1004841.0,6,6029046.0,0.9164936643585808,5525582.461126444,Client 060,C-0060,T-0175,Data Analyst
ENG-00986,2026-08-01,2823937.72,7,19767564.040000003,0.9616833979550504,19010138.155281268,Client 011,C-0011,T-0261,Data Analyst
ENG-00987,2026-08-01,1706782.14,6,10240692.84,0.023737899930892,243092.5418589222,Client 016,C-0016,T-0133,Data Scientist
ENG-00988,2025-01-01,1564422.99,7,10950960.93,0.9999595088580704,10950517.513086718,Client 029,C-0029,T-0232,AI Engineer
ENG-00989,2026-06-01,2818736.96,0,0.0,0.190692607156733,0.0,Client 012,C-0012,T-0214,Data Analyst
ENG-00990,2026-06-01,2649306.72,0,0.0,0.0027738174920592,0.0,Client 040,C-0040,T-0164,BI Developer
ENG-00991,2026-05-01,782758.01,8,6262064.08,0.9602976514358864,6013445.429165025,Client 016,C-0016,T-0349,AI Engineer
ENG-00992,2026-08-01,2674920.84,1,2674920.84,0.1019712931611015,272765.13715837983,Client 008,C-0008,T-0153,Data Scientist
ENG-00993,2025-10-01,2385812.45,0,0.0,0.0354949341272018,0.0,Client 016,C-0016,T-0383,Data Engineer
ENG-00994,2026-08-01,1108450.5,3,3325351.5,0.0193634177655289,64390.17031172818,Client 056,C-0056,T-0126,ML Engineer
ENG-00995,2026-08-01,2005458.42,10,20054584.2,0.0524657448595294,1052178.6979011495,Client 057,C-0057,T-0433,Analytics Engineer
ENG-00996,2025-12-01,920438.24,0,0.0,0.302139741689071,0.0,Client 031,C-0031,T-0183,AI Engineer
ENG-00997,2026-03-01,1242633.99,0,0.0,0.0015653396742719,0.0,Client 025,C-0025,T-0021,AI Engineer
ENG-00998,2025-02-01,2739278.82,0,0.0,0.1441135700737365,0.0,Client 050,C-0050,T-0075,Data Engineer
ENG-00999,2026-08-01,3009785.92,2,6019571.84,0.5936238065659833,3573361.1495582005,Client 012,C-0012,T-0404,ML Engineer
ENG-01000,2026-07-01,1279968.62,0,0.0,0.675674804995436,0.0,Client 040,C-0040,T-0437,Analytics Engineer
ENG-01001,2025-11-01,1296304.92,0,0.0,0.0112328516130589,0.0,Client 041,C-0041,T-0106,Data Engineer
ENG-01002,2025-07-01,1676239.69,0,0.0,0.6467740207440316,0.0,Client 043,C-0043,T-0302,Data Analyst
ENG-01003,2026-04-01,993168.55,0,0.0,0.2193676279017527,0.0,Client 014,C-0014,T-0288,Data Engineer
ENG-01004,2026-07-01,1369561.85,3,4108685.5500000003,0.9997064710012382,4107479.531644282,Client 043,C-0043,T-0067,Data Scientist
ENG-01005,2026-08-01,1699198.04,3,5097594.12,0.8846931294339494,4509806.494606899,Client 037,C-0037,T-0226,BI Developer
ENG-01006,2026-08-01,3197079.76,1,3197079.76,0.0032432372598515,10368.88820034909,Client 053,C-0053,T-0347,Analytics Engineer
ENG-01007,2026-09-01,1768718.32,5,8843591.6,0.9974358143840713,8820914.989626132,Client 011,C-0011,T-0484,Data Analyst
ENG-01008,2025-07-01,1577326.88,0,0.0,0.0147564233384975,0.0,Client 037,C-0037,T-0424,Data Engineer
ENG-01009,2027-02-01,1860767.42,3,5582302.26,0.945387931814746,5277441.188346182,Client 050,C-0050,T-0049,ML Engineer
ENG-01010,2024-08-01,979615.9,0,0.0,0.081877099441622,0.0,Client 017,C-0017,T-0119,Data Analyst
ENG-01011,2025-05-01,2062276.58,0,0.0,0.0186003903151778,0.0,Client 045,C-0045,T-0219,AI Engineer
ENG-01012,2026-01-01,1431404.27,0,0.0,0.0100759681157739,0.0,Client 006,C-0006,T-0076,Analytics Engineer
ENG-01013,2025-11-01,2803095.91,0,0.0,0.0070188426743742,0.0,Client 044,C-0044,T-0286,Data Scientist
ENG-01014,2026-08-01,2290436.71,0,0.0,0.0629250547023828,0.0,Client 037,C-0037,T-0005,Analytics Engineer
ENG-01015,2026-08-01,1389942.79,5,6949713.95,0.0388277072642127,269841.4588206154,Client 012,C-0012,T-0057,AI Engineer
ENG-01016,2024-09-01,1362650.76,0,0.0,0.0751750072745431,0.0,Client 004,C-0004,T-0024,BI Developer
ENG-01017,2026-08-01,2103565.62,0,0.0,0.0112074289336669,0.0,Client 045,C-0045,T-0148,AI Engineer
ENG-01018,2026-08-01,2144622.04,1,2144622.04,0.0534270290987837,114580.78413697286,Client 015,C-0015,T-0382,ML Engineer
ENG-01019,2026-08-01,2384406.11,6,14306436.66,0.0100795829082586,144202.91443622025,Client 030,C-0030,T-0089,Data Analyst
ENG-01020,2024-08-01,3460764.06,0,0.0,0.0310255235720821,0.0,Client 004,C-0004,T-0494,AI Engineer
ENG-01021,2025-01-01,2072739.15,0,0.0,0.5825147396851837,0.0,Client 058,C-0058,T-0135,BI Developer
ENG-01022,2026-06-01,1053645.99,0,0.0,0.0379970638706192,0.0,Client 033,C-0033,T-0023,Data Scientist
ENG-01023,2026-08-01,2311051.63,4,9244206.52,0.0046003177770353,42526.28758854163,Client 056,C-0056,T-0168,Data Engineer
ENG-01024,2026-04-01,1202317.34,0,0.0,0.0017267810150652,0.0,Client 010,C-0010,T-0375,Analytics Engineer
ENG-01025,2026-08-01,1692695.58,5,8463477.9,0.064264092692026,543897.7282625136,Client 013,C-0013,T-0054,Data Scientist
ENG-01026,2026-02-01,2987916.43,4,11951665.72,0.9834064525876468,11753345.188218584,Client 037,C-0037,T-0036,ML Engineer
ENG-01027,2026-07-01,3023936.13,2,6047872.26,0.9993867477418136,6044163.388679332,Client 037,C-0037,T-0425,Analytics Engineer
ENG-01028,2024-09-01,963557.7,0,0.0,0.1530476508252965,0.0,Client 048,C-0048,T-0297,ML Engineer
ENG-01029,2026-10-01,2101859.9,5,10509299.5,0.5852233118706648,6150287.058830721,Client 056,C-0056,T-0172,Data Engineer
ENG-01030,2025-08-01,2729160.26,2,5458320.52,0.9905427422034996,5406699.775706431,Client 050,C-0050,T-0379,Data Analyst
ENG-01031,2026-08-01,1381383.44,10,13813834.399999999,0.0121938389813751,168443.67238898028,Client 009,C-0009,T-0423,Data Analyst
ENG-01032,2026-01-01,835490.99,0,0.0,0.0179494284903648,0.0,Client 019,C-0019,T-0180,ML Engineer
ENG-01033,2025-08-01,1891391.2,4,7565564.8,0.9884265806233608,7478005.34574846,Client 055,C-0055,T-0281,Data Scientist
ENG-01034,2026-10-01,1403661.19,5,7018305.949999999,0.9987442128242034,7009492.451392173,Client 033,C-0033,T-0006,Data Analyst
ENG-01035,2026-03-01,1444521.55,0,0.0,0.0034929817188127,0.0,Client 053,C-0053,T-0154,Analytics Engineer
ENG-01036,2024-04-01,3088580.39,7,21620062.73,0.992575013382377,21459534.05355758,Client 034,C-0034,T-0298,Data Analyst
ENG-01037,2025-10-01,826154.14,0,0.0,0.8862739437212517,0.0,Client 003,C-0003,T-0099,Data Engineer
ENG-01038,2025-07-01,1488956.7,0,0.0,0.009733593234009,0.0,Client 029,C-0029,T-0496,Analytics Engineer
ENG-01039,2026-08-01,1137041.42,1,1137041.42,0.0153280984702251,17428.682850484576,Client 050,C-0050,T-0486,Data Analyst
ENG-01040,2025-01-01,2110875.36,0,0.0,0.0137304757910447,0.0,Client 040,C-0040,T-0129,Data Analyst
ENG-01041,2024-08-01,1022560.35,0,0.0,0.0075357457120297,0.0,Client 008,C-0008,T-0199,Data Analyst
ENG-01042,2025-01-01,2177185.5,0,0.0,0.0123640542394703,0.0,Client 013,C-0013,T-0095,ML Engineer
ENG-01043,2025-10-01,2714639.34,0,0.0,0.9133084336182116,0.0,Client 052,C-0052,T-0252,BI Developer
ENG-01044,2024-10-01,1401150.01,0,0.0,0.0397996680152973,0.0,Client 059,C-0059,T-0062,AI Engineer
ENG-01045,2025-02-01,883059.87,0,0.0,0.1614244492723997,0.0,Client 046,C-0046,T-0196,Data Analyst
ENG-01046,2026-08-01,826647.82,2,1653295.64,0.995203342453046,1645365.3469910477,Client 006,C-0006,T-0278,Data Analyst
ENG-01047,2024-07-01,981932.15,0,0.0,0.0968955588443751,0.0,Client 038,C-0038,T-0306,Data Analyst
ENG-01048,2025-07-01,3451517.98,0,0.0,0.0426344959193681,0.0,Client 050,C-0050,T-0299,ML Engineer
ENG-01049,2026-11-01,1168437.7,3,3505313.0999999996,0.9777792086072408,3427422.2688385933,Client 039,C-0039,T-0111,ML Engineer
ENG-01050,2025-01-01,1004229.63,0,0.0,0.0055026804799067,0.0,Client 036,C-0036,T-0397,Data Engineer
ENG-01051,2026-09-01,2367345.88,4,9469383.52,0.9141893014349056,8656809.105168007,Client 029,C-0029,T-0346,BI Developer
ENG-01052,2025-07-01,799398.96,4,3197595.84,0.9679198335698532,3095016.433276455,Client 015,C-0015,T-0377,Data Engineer
ENG-01053,2025-04-01,3022360.2,4,12089440.8,0.9981461111597686,12067028.320616242,Client 017,C-0017,T-0234,ML Engineer
ENG-01054,2026-08-01,1329577.37,3,3988732.1100000003,0.0027825775101951,11098.956263479049,Client 045,C-0045,T-0447,Data Scientist
ENG-01055,2025-11-01,1912258.72,7,13385811.04,0.9975569062173666,13353108.248272669,Client 005,C-0005,T-0195,ML Engineer
ENG-01056,2025-10-01,1005898.97,0,0.0,0.0989106398443148,0.0,Client 006,C-0006,T-0403,AI Engineer
ENG-01057,2025-03-01,2637806.96,0,0.0,0.1526473241929388,0.0,Client 024,C-0024,T-0102,Data Scientist
ENG-01058,2026-08-01,2204265.69,0,0.0,0.0329531483022344,0.0,Client 047,C-0047,T-0124,BI Developer
ENG-01059,2026-08-01,781421.64,7,5469951.48,0.0434251890776474,237533.67726455725,Client 040,C-0040,T-0264,BI Developer
ENG-01060,2025-06-01,2285677.26,0,0.0,0.0051872315132342,0.0,Client 036,C-0036,T-0278,Data Analyst
ENG-01061,2025-12-01,1985635.57,4,7942542.28,0.9991269068794584,7935607.700975722,Client 033,C-0033,T-0374,Data Scientist
ENG-01062,2025-02-01,876397.5,0,0.0,0.0017627238220007,0.0,Client 007,C-0007,T-0149,BI Developer
ENG-01063,2024-11-01,1404932.76,0,0.0,0.6477556810381413,0.0,Client 020,C-0020,T-0437,Analytics Engineer
ENG-01064,2026-08-01,998244.88,5,4991224.4,0.0034032446729081,16986.35785058893,Client 005,C-0005,T-0165,ML Engineer
ENG-01065,2025-07-01,2641725.89,0,0.0,0.0044012986910222,0.0,Client 046,C-0046,T-0268,Data Engineer
ENG-01066,2025-12-01,3309360.5,0,0.0,0.0074540312177445,0.0,Client 046,C-0046,T-0466,ML Engineer
ENG-01067,2026-08-01,1737239.27,10,17372392.7,0.1129014389133384,1961368.1331975758,Client 016,C-0016,T-0270,Data Engineer
ENG-01068,2025-06-01,2118327.86,0,0.0,0.0072438253594117,0.0,Client 018,C-0018,T-0341,Data Analyst
ENG-01069,2026-11-01,859786.42,2,1719572.84,0.9977383181430362,1715683.7133060442,Client 020,C-0020,T-0455,Data Analyst
ENG-01070,2026-06-01,2666190.7,0,0.0,0.1033620993808487,0.0,Client 054,C-0054,T-0488,Data Analyst
ENG-01071,2024-07-01,1504064.2,6,9024385.2,0.5479392233169904,4944814.617401343,Client 030,C-0030,T-0250,Analytics Engineer
ENG-01072,2026-08-01,1343203.17,4,5372812.68,0.003098060048541,16645.2963122025,Client 046,C-0046,T-0209,ML Engineer
ENG-01073,2026-08-01,1462872.38,2,2925744.76,0.0548953275699335,160609.71698621646,Client 027,C-0027,T-0099,Data Engineer
ENG-01074,2026-05-01,2121361.93,0,0.0,0.3312519253906871,0.0,Client 042,C-0042,T-0269,Data Engineer
ENG-01075,2026-02-01,2319072.29,0,0.0,0.0413472154875649,0.0,Client 032,C-0032,T-0460,Data Analyst
ENG-01076,2026-03-01,2568792.48,0,0.0,0.6758704097226799,0.0,Client 017,C-0017,T-0244,AI Engineer
ENG-01077,2025-12-01,2042719.76,2,4085439.52,0.9940188689611578,4061003.9708796153,Client 053,C-0053,T-0175,Data Analyst
ENG-01078,2026-01-01,2253816.41,2,4507632.82,0.9997534546943734,4506521.484288741,Client 043,C-0043,T-0054,Data Scientist
ENG-01079,2027-01-01,1933444.83,5,9667224.15,0.90929039465211,8790314.06254391,Client 047,C-0047,T-0195,ML Engineer
ENG-01080,2026-08-01,1495310.45,6,8971862.7,0.99902539171426,8963118.648274057,Client 057,C-0057,T-0119,Data Analyst
ENG-01081,2025-09-01,3431561.74,0,0.0,0.2450557042704014,0.0,Client 015,C-0015,T-0489,ML Engineer
ENG-01082,2025-02-01,1005787.51,0,0.0,0.3398850297553146,0.0,Client 006,C-0006,T-0264,BI Developer
ENG-01083,2024-12-01,2381606.04,0,0.0,0.0595283863143745,0.0,Client 035,C-0035,T-0069,Data Scientist
ENG-01084,2026-08-01,1945463.01,5,9727315.05,0.0019405820076437,18876.65256871178,Client 020,C-0020,T-0034,BI Developer
ENG-01085,2025-04-01,878754.72,0,0.0,0.0133246629689831,0.0,Client 027,C-0027,T-0426,Analytics Engineer
ENG-01086,2026-03-01,2777239.64,0,0.0,0.0047471503877326,0.0,Client 015,C-0015,T-0466,ML Engineer
ENG-01087,2026-02-01,990460.99,2,1980921.98,0.943971059225612,1869933.0197038965,Client 024,C-0024,T-0382,ML Engineer
